locus	isoform
50	ENST00000473401
50	ENST00000369707
50	ENST00000429569
50	ENST00000498052
50	ENST00000337478
50	ENST00000358187
50	ENST00000435434
50	ENST00000369704
50	ENST00000369701
50	ENST00000419975
51	ENST00000492755
51	ENST00000337003
51	ENST00000369811
51	ENST00000369797
51	ENST00000478543
51	ENST00000608063
51	ENST00000437579
51	ENST00000369777
51	ENST00000355946
51	ENST00000568017
51	ENST00000224950
51	ENST00000369764
51	ENST00000466828
51	ENST00000472951
51	ENST00000335753
51	ENST00000369755
51	ENST00000369727
51	ENST00000357060
51	ENST00000428666
51	ENST00000457071
51	ENST00000434629
51	ENST00000369720
51	ENST00000470554
51	ENST00000493946
51	ENST00000539281
51	ENST00000369710
51	ENST00000369713
51	ENST00000445155
51	ENST00000450629
51	ENST00000338595
51	ENST00000401888
51	ENST00000473401
51	ENST00000369707
51	ENST00000429569
51	ENST00000498052
51	ENST00000337478
51	ENST00000358187
51	ENST00000435434
51	ENST00000369704
51	ENST00000369701
51	ENST00000419975
52	ENST00000317945
52	ENST00000278193
52	ENST00000530686
52	ENST00000499008
52	ENST00000500662
52	ENST00000501176
52	ENST00000395980
52	ENST00000525528
52	ENST00000584049
52	ENST00000501663
52	ENST00000440936
52	ENST00000407364
52	ENST00000437814
52	ENST00000561816
52	ENST00000526518
52	ENST00000532047
52	ENST00000358117
52	ENST00000524667
53	ENST00000546810
53	ENST00000550697
53	ENST00000548580
53	ENST00000548725
53	ENST00000550379
53	ENST00000308197
53	ENST00000551253
53	ENST00000548013
53	ENST00000425394
53	ENST00000549348
53	ENST00000257979
53	ENST00000338146
53	ENST00000424141
53	ENST00000461077
53	ENST00000379441
53	ENST00000549787
53	ENST00000549884
53	ENST00000548578
53	ENST00000551182
53	ENST00000551020
53	ENST00000356769
53	ENST00000547914
53	ENST00000546410
53	ENST00000551775
53	ENST00000338193
53	ENST00000548173
53	ENST00000322165
53	ENST00000293502
53	ENST00000300101
53	ENST00000379391
53	ENST00000300128
53	ENST00000300131
53	ENST00000554839
53	ENST00000300134
53	ENST00000555222
53	ENST00000555375
53	ENST00000555641
53	ENST00000556830
53	ENST00000555124
53	ENST00000451724
53	ENST00000556825
53	ENST00000554467
53	ENST00000414700
53	ENST00000556798
53	ENST00000554503
53	ENST00000402412
53	ENST00000441731
53	ENST00000551465
53	ENST00000552953
53	ENST00000546200
53	ENST00000546704
53	ENST00000547216
53	ENST00000537638
53	ENST00000262027
53	ENST00000550449
53	ENST00000545888
53	ENST00000551842
53	ENST00000549827
53	ENST00000548630
53	ENST00000547303
53	ENST00000551116
53	ENST00000346473
53	ENST00000355673
53	ENST00000547545
53	ENST00000547844
53	ENST00000434715
53	ENST00000550201
53	ENST00000546965
53	ENST00000546559
53	ENST00000455537
53	ENST00000540759
53	ENST00000354947
53	ENST00000548804
53	ENST00000549583
53	ENST00000337737
53	ENST00000548198
53	ENST00000551632
53	ENST00000548478
53	ENST00000333972
53	ENST00000286494
53	ENST00000471370
53	ENST00000484357
53	ENST00000553142
53	ENST00000418555
53	ENST00000547741
53	ENST00000550764
53	ENST00000552350
53	ENST00000548487
53	ENST00000551925
53	ENST00000551220
53	ENST00000549897
53	ENST00000315970
53	ENST00000257966
53	ENST00000389146
53	ENST00000389142
53	ENST00000549307
53	ENST00000550202
53	ENST00000546916
53	ENST00000548410
53	ENST00000602413
53	ENST00000328568
53	ENST00000542466
53	ENST00000547588
53	ENST00000553221
53	ENST00000257910
53	ENST00000547992
53	ENST00000552816
53	ENST00000549052
53	ENST00000547472
53	ENST00000548167
53	ENST00000552713
53	ENST00000540325
53	ENST00000553237
53	ENST00000547281
53	ENST00000552254
53	ENST00000548358
53	ENST00000257848
53	ENST00000553125
53	ENST00000549773
53	ENST00000551420
53	ENST00000333012
53	ENST00000553083
53	ENST00000454289
53	ENST00000543727
53	ENST00000323833
53	ENST00000350762
53	ENST00000548851
53	ENST00000457189
53	ENST00000550537
53	ENST00000602802
53	ENST00000398073
53	ENST00000547169
53	ENST00000552294
53	ENST00000551421
53	ENST00000546580
53	ENST00000553102
53	ENST00000551997
53	ENST00000300145
53	ENST00000550830
53	ENST00000547329
53	ENST00000548968
54	ENST00000548757
54	ENST00000547691
54	ENST00000547926
54	ENST00000266712
54	ENST00000228280
54	ENST00000347404
54	ENST00000500381
54	ENST00000549278
54	ENST00000279488
54	ENST00000308385
54	ENST00000547291
54	ENST00000313546
54	ENST00000393179
54	ENST00000549591
54	ENST00000378528
54	ENST00000549035
54	ENST00000541909
54	ENST00000547496
54	ENST00000549504
54	ENST00000549304
54	ENST00000539190
54	ENST00000529983
54	ENST00000605233
54	ENST00000261173
54	ENST00000348959
54	ENST00000428670
54	ENST00000393164
54	ENST00000552275
54	ENST00000549727
54	ENST00000549585
54	ENST00000551310
54	ENST00000605386
54	ENST00000548722
55	ENST00000375856
55	ENST00000430722
55	ENST00000375820
55	ENST00000543140
55	ENST00000360467
55	ENST00000462309
55	ENST00000267328
55	ENST00000458711
55	ENST00000397191
55	ENST00000470164
55	ENST00000309957
55	ENST00000545740
55	ENST00000540006
55	ENST00000541239
55	ENST00000257347
55	ENST00000375781
55	ENST00000535516
55	ENST00000537802
55	ENST00000481787
55	ENST00000487253
55	ENST00000480437
55	ENST00000537404
55	ENST00000539405
55	ENST00000537743
55	ENST00000465145
55	ENST00000539269
55	ENST00000541443
55	ENST00000542709
55	ENST00000333219
55	ENST00000375775
55	ENST00000569854
55	ENST00000538077
55	ENST00000267339
55	ENST00000485844
55	ENST00000603993
55	ENST00000489973
55	ENST00000310847
55	ENST00000465753
55	ENST00000475809
55	ENST00000494859
55	ENST00000463156
55	ENST00000460846
55	ENST00000425094
55	ENST00000317133
55	ENST00000375739
55	ENST00000375741
55	ENST00000449979
55	ENST00000370623
55	ENST00000423329
55	ENST00000491775
55	ENST00000466143
55	ENST00000218789
55	ENST00000375736
55	ENST00000467053
55	ENST00000426768
55	ENST00000375723
55	ENST00000483189
55	ENST00000491688
55	ENST00000283547
55	ENST00000330949
56	ENST00000585184
56	ENST00000473688
56	ENST00000497608
56	ENST00000577501
56	ENST00000587153
56	ENST00000590868
56	ENST00000592682
56	ENST00000589409
56	ENST00000540608
56	ENST00000586087
56	ENST00000588770
56	ENST00000540918
56	ENST00000399496
56	ENST00000415309
56	ENST00000463087
56	ENST00000583267
56	ENST00000319481
56	ENST00000399443
56	ENST00000357041
56	ENST00000578055
56	ENST00000399441
56	ENST00000582618
56	ENST00000608010
56	ENST00000284202
56	ENST00000585067
56	ENST00000581648
56	ENST00000577354
56	ENST00000582650
56	ENST00000361524
56	ENST00000584787
56	ENST00000577461
56	ENST00000415083
56	ENST00000269137
56	ENST00000578954
56	ENST00000269142
56	ENST00000418698
56	ENST00000317932
56	ENST00000584883
57	ENST00000435144
57	ENST00000442544
57	ENST00000304775
57	ENST00000581580
57	ENST00000256429
57	ENST00000578272
57	ENST00000579534
57	ENST00000577612
57	ENST00000583136
57	ENST00000577971
57	ENST00000217800
57	ENST00000580880
57	ENST00000585023
57	ENST00000577361
57	ENST00000583576
57	ENST00000577727
57	ENST00000580990
57	ENST00000300091
57	ENST00000382911
57	ENST00000586570
58	ENST00000536226
58	ENST00000245957
58	ENST00000494029
58	ENST00000310227
58	ENST00000430436
58	ENST00000202677
58	ENST00000427175
58	ENST00000432942
58	ENST00000455890
58	ENST00000420705
58	ENST00000424111
58	ENST00000458446
58	ENST00000445992
58	ENST00000246027
58	ENST00000432487
58	ENST00000457464
58	ENST00000591761
58	ENST00000428699
58	ENST00000457423
58	ENST00000377191
58	ENST00000430571
58	ENST00000421090
58	ENST00000377142
59	ENST00000536226
59	ENST00000494029
59	ENST00000310227
59	ENST00000430436
59	ENST00000202677
59	ENST00000427175
59	ENST00000432942
59	ENST00000455890
59	ENST00000420705
59	ENST00000424111
59	ENST00000458446
59	ENST00000445992
59	ENST00000246027
59	ENST00000432487
59	ENST00000457464
59	ENST00000591761
59	ENST00000428699
59	ENST00000457423
59	ENST00000377191
59	ENST00000430571
59	ENST00000421090
59	ENST00000377142
6	ENST00000452922
6	ENST00000432162
6	ENST00000414374
6	ENST00000446120
6	ENST00000532670
6	ENST00000452846
6	ENST00000438509
6	ENST00000456582
6	ENST00000370203
6	ENST00000421762
6	ENST00000370202
6	ENST00000429514
6	ENST00000263893
6	ENST00000460571
6	ENST00000440116
6	ENST00000411798
6	ENST00000415278
6	ENST00000609116
6	ENST00000460706
6	ENST00000370198
6	ENST00000426398
6	ENST00000476419
6	ENST00000541987
6	ENST00000459735
6	ENST00000423006
6	ENST00000306031
6	ENST00000422259
60	ENST00000536226
60	ENST00000494029
60	ENST00000310227
60	ENST00000430436
60	ENST00000202677
60	ENST00000427175
60	ENST00000432942
60	ENST00000455890
60	ENST00000420705
60	ENST00000424111
60	ENST00000458446
60	ENST00000445992
60	ENST00000246027
60	ENST00000432487
60	ENST00000457464
60	ENST00000591761
60	ENST00000428699
60	ENST00000457423
60	ENST00000377191
60	ENST00000430571
60	ENST00000421090
60	ENST00000377142
61	ENST00000255008
61	ENST00000419734
61	ENST00000377103
61	ENST00000246006
61	ENST00000411595
61	ENST00000254998
61	ENST00000442440
61	ENST00000338121
61	ENST00000542987
61	ENST00000424216
61	ENST00000377026
61	ENST00000432543
61	ENST00000472855
61	ENST00000487502
61	ENST00000398411
61	ENST00000602977
61	ENST00000376925
61	ENST00000398409
61	ENST00000457274
61	ENST00000376862
61	ENST00000482637
61	ENST00000432834
61	ENST00000376835
61	ENST00000217456
61	ENST00000451442
61	ENST00000447138
61	ENST00000323482
61	ENST00000484396
61	ENST00000537502
61	ENST00000376726
61	ENST00000429762
61	ENST00000376709
61	ENST00000557285
61	ENST00000454676
61	ENST00000354989
61	ENST00000439162
61	ENST00000433417
61	ENST00000433259
61	ENST00000447877
61	ENST00000463734
61	ENST00000490187
61	ENST00000216962
61	ENST00000471359
61	ENST00000376542
61	ENST00000465694
61	ENST00000339157
61	ENST00000576316
61	ENST00000414143
61	ENST00000278886
61	ENST00000252979
61	ENST00000376436
61	ENST00000481610
61	ENST00000376403
61	ENST00000584071
61	ENST00000584356
7	ENST00000452922
7	ENST00000432162
7	ENST00000414374
7	ENST00000446120
7	ENST00000532670
7	ENST00000452846
7	ENST00000438509
7	ENST00000456582
7	ENST00000370203
7	ENST00000421762
7	ENST00000370202
7	ENST00000429514
7	ENST00000263893
7	ENST00000460571
7	ENST00000440116
7	ENST00000411798
7	ENST00000415278
7	ENST00000609116
7	ENST00000460706
7	ENST00000370198
7	ENST00000426398
7	ENST00000476419
7	ENST00000541987
7	ENST00000459735
7	ENST00000423006
7	ENST00000306031
7	ENST00000422259
8	ENST00000415278
8	ENST00000370198
8	ENST00000426398
8	ENST00000425785
8	ENST00000474241
8	ENST00000423006
8	ENST00000306031
8	ENST00000422259
8	ENST00000460019
8	ENST00000602672
8	ENST00000561881
8	ENST00000424528
8	ENST00000538428
8	ENST00000306121
8	ENST00000263177
8	ENST00000534652
8	ENST00000425113
9	ENST00000457671
9	ENST00000367929
9	ENST00000359567
9	ENST00000474728
9	ENST00000367922
9	ENST00000485405
9	ENST00000367917
9	ENST00000254521
9	ENST00000367913
9	ENST00000494450
9	ENST00000367912
9	ENST00000367910
9	ENST00000421743
9	ENST00000367909
9	ENST00000531057
9	ENST00000469495
9	ENST00000313961
9	ENST00000530507
9	ENST00000525894
9	ENST00000530241
9	ENST00000534288
9	ENST00000428971
9	ENST00000451759
9	ENST00000449680
9	ENST00000439699
9	ENST00000528818
9	ENST00000367900
9	ENST00000271452
9	ENST00000420696
9	ENST00000498497
9	ENST00000560469
9	ENST00000474046
9	ENST00000421530
9	ENST00000465089
9	ENST00000607752
