locus	isoform
51	ENST00000224950.8_3
51	ENST00000672560.1_1
51	ENST00000457071.5_3
51	ENST00000369720.6_4
51	ENST00000369719.2_4
51	ENST00000357060.8_4
51	ENST00000470554.5_1
51	ENST00000369710.8_2
51	ENST00000369713.10_3
51	ENST00000445155.5_5
51	ENST00000583050.1
51	ENST00000473401.5_1
51	ENST00000477078.2_1
51	ENST00000369707.2_1
51	ENST00000467629.1_1
51	ENST00000498052.1_1
51	ENST00000434792.1_1
51	ENST00000358187.2_2
51	ENST00000337478.3_3
51	ENST00000369701.8_2
52	ENST00000529615.1_2
52	ENST00000499008.8_2
52	ENST00000525309.1_2
52	ENST00000403099.5_1
52	ENST00000407364.8_3
52	ENST00000634973.1_1
52	ENST00000437814.1_1
52	ENST00000634721.1_1
52	ENST00000634762.1_1
52	ENST00000666135.1_1
52	ENST00000525871.1_2
53	ENST00000547019.1_2
53	ENST00000548184.1_2
53	ENST00000547262.1_6
53	ENST00000634871.1_3
53	ENST00000630571.2_1
53	ENST00000552371.1_3
53	ENST00000549827.1_1
53	ENST00000551172.1_3
53	ENST00000546805.5_3
53	ENST00000546559.1_2
53	ENST00000550750.1_2
53	ENST00000455537.7_2
53	ENST00000552227.1_1
53	ENST00000422156.7_1
53	ENST00000354947.10_2
53	ENST00000548264.1_3
53	ENST00000549583.5_2
53	ENST00000337737.8_2
53	ENST00000551632.1_1
53	ENST00000286494.9_3
53	ENST00000474359.7_2
53	ENST00000637859.1_2
53	ENST00000497297.1_1
53	ENST00000463802.1_1
53	ENST00000487816.5_2
53	ENST00000490243.5_2
53	ENST00000483647.1_2
53	ENST00000552468.1_2
53	ENST00000341156.9_3
53	ENST00000550764.5_2
53	ENST00000552285.5_1
53	ENST00000315970.12_2
53	ENST00000552787.5_1
53	ENST00000257966.12_1
53	ENST00000389146.10_3
53	ENST00000389142.9_3
53	ENST00000552423.1_1
53	ENST00000546916.1_1
53	ENST00000548167.1_5
53	ENST00000550791.1_1
53	ENST00000552388.1_5
53	ENST00000551706.1_2
53	ENST00000547653.1_5
53	ENST00000300209.13_2
53	ENST00000651284.1_1
53	ENST00000553083.1_1
53	ENST00000550559.5_1
53	ENST00000652027.1_1
53	ENST00000651066.1_1
53	ENST00000602802.1_1
53	ENST00000602327.1_1
53	ENST00000552294.1_2
53	ENST00000647763.1_1
53	ENST00000655210.1_2
53	ENST00000653595.1_2
53	ENST00000655884.1_2
53	ENST00000659090.1_2
53	ENST00000551997.1_1
53	ENST00000300145.4_2
53	ENST00000546709.1_1
53	ENST00000550830.1_1
53	ENST00000550825.1_6
53	ENST00000547329.1_2
53	ENST00000433272.6_2
53	ENST00000454792.2_2
53	ENST00000553066.5_1
53	ENST00000549209.5_2
53	ENST00000546789.1_1
53	ENST00000552868.1_2
53	ENST00000555488.1_2
53	ENST00000555519.5_2
53	ENST00000551996.1_4
53	ENST00000537473.2_2
53	ENST00000546862.5_2
53	ENST00000551520.1_2
53	ENST00000547914.5_2
53	ENST00000293502.2_3
53	ENST00000357616.7_2
53	ENST00000300131.8_3
53	ENST00000556830.1_1
53	ENST00000554118.1_2
53	ENST00000349394.6_2
53	ENST00000449049.7_2
53	ENST00000553489.1_3
53	ENST00000548161.1_2
54	ENST00000671777.1_2
54	ENST00000672647.1_2
54	ENST00000604024.5_2
54	ENST00000552770.2_2
54	ENST00000552810.6_3
54	ENST00000552044.1_2
54	ENST00000347404.10_3
54	ENST00000605051.1_1
54	ENST00000549591.1_2
54	ENST00000546740.5_2
54	ENST00000551819.5_2
54	ENST00000549304.5_2
54	ENST00000605233.3_2
54	ENST00000529983.3_2
54	ENST00000549504.1_2
54	ENST00000539190.6_2
54	ENST00000547496.5_2
54	ENST00000547274.5_2
54	ENST00000552778.2_1
54	ENST00000261173.6_2
54	ENST00000548071.1_2
55	ENST00000375856.5_3
55	ENST00000467182.1_2
55	ENST00000474391.1_2
55	ENST00000650424.1_2
55	ENST00000648989.1_2
55	ENST00000650115.1_2
55	ENST00000650566.1_2
55	ENST00000480771.5_1
55	ENST00000650540.1_1
55	ENST00000462309.2_2
55	ENST00000617564.2_4
55	ENST00000494852.2_2
55	ENST00000649396.1_1
55	ENST00000309957.2_2
55	ENST00000541239.5_2
55	ENST00000537404.1_2
55	ENST00000535516.5_2
55	ENST00000537386.1_2
55	ENST00000375781.9_2
55	ENST00000540006.5_2
55	ENST00000537802.5_2
55	ENST00000539405.1_2
55	ENST00000537743.1_2
55	ENST00000542709.5_2
55	ENST00000539269.5_2
55	ENST00000257347.9_3
55	ENST00000541443.5_2
55	ENST00000540629.5_2
55	ENST00000338450.7_1
55	ENST00000535398.5_2
55	ENST00000538077.2_1
55	ENST00000485844.1_2
55	ENST00000603993.1_2
55	ENST00000426991.2_3
55	ENST00000463156.1_2
55	ENST00000489973.6_2
55	ENST00000460846.1_2
55	ENST00000310847.8_2
55	ENST00000267339.6_3
55	ENST00000620246.1_2
55	ENST00000664746.1_2
55	ENST00000483540.1_1
55	ENST00000375741.6_3
55	ENST00000646102.1_2
55	ENST00000425094.2_2
55	ENST00000423329.1_1
55	ENST00000650324.1_2
55	ENST00000491775.5_1
55	ENST00000466143.5_2
55	ENST00000469877.5_2
55	ENST00000375736.8_2
55	ENST00000375723.5_3
55	ENST00000483189.1_1
55	ENST00000544132.2_1
55	ENST00000491688.1_1
55	ENST00000283547.2_2
55	ENST00000661311.1_1
55	ENST00000613809.1_2
56	ENST00000577501.5_1
56	ENST00000269221.8_2
56	ENST00000587153.1_1
56	ENST00000591955.1_2
56	ENST00000591617.1_2
56	ENST00000591749.1_1
56	ENST00000578150.1_1
56	ENST00000579214.1_1
56	ENST00000581394.1_1
56	ENST00000399496.7_1
56	ENST00000327201.10_1
56	ENST00000585037.5_4
56	ENST00000577705.1_3
56	ENST00000399499.5_1
56	ENST00000631138.1_1
56	ENST00000625720.1_1
56	ENST00000583267.1_2
56	ENST00000578013.1_2
56	ENST00000582350.5_2
56	ENST00000399441.4_2
56	ENST00000319481.8_3
56	ENST00000582618.1_2
56	ENST00000362766.1
56	ENST00000668994.1_2
56	ENST00000577775.1_3
56	ENST00000577801.5_3
56	ENST00000582584.1_2
56	ENST00000361524.8_3
56	ENST00000579111.5_2
56	ENST00000580003.1_2
56	ENST00000583595.1_2
56	ENST00000585121.5_2
56	ENST00000581570.5_2
56	ENST00000579640.5_2
56	ENST00000585241.5_2
56	ENST00000269137.11_2
57	ENST00000579349.1_3
57	ENST00000577224.1_1
57	ENST00000578272.1_4
57	ENST00000579534.5_1
57	ENST00000406285.7_2
57	ENST00000577612.5_5
57	ENST00000583136.5_5
57	ENST00000580880.1_5
57	ENST00000585023.5_1
57	ENST00000579823.1_5
57	ENST00000577361.5_1
57	ENST00000583576.1_1
57	ENST00000577727.1_1
57	ENST00000577499.5_2
57	ENST00000591504.6_3
58	ENST00000432334.2_2
58	ENST00000484638.1_1
58	ENST00000334982.9_2
58	ENST00000427175.2_2
58	ENST00000495793.2_5
58	ENST00000202677.12_5
58	ENST00000432942.1_1
58	ENST00000616848.4_3
58	ENST00000616679.4_6
58	ENST00000377191.5_2
58	ENST00000666232.1_1
58	ENST00000635258.1_2
59	ENST00000484638.1_1
59	ENST00000427175.2_2
59	ENST00000432942.1_1
59	ENST00000616848.4_3
59	ENST00000377191.5_2
59	ENST00000666232.1_1
59	ENST00000635258.1_2
6	ENST00000666627.1_1
6	ENST00000370203.9_2
6	ENST00000455656.1_1
6	ENST00000604534.5_2
6	ENST00000663020.1_2
6	ENST00000492639.5_1
6	ENST00000460571.1_1
6	ENST00000669804.1_1
6	ENST00000426398.2_1
6	ENST00000459735.5_1
6	ENST00000424982.1_2
6	ENST00000634594.1_3
6	ENST00000424528.2_2
6	ENST00000648602.1_2
60	ENST00000484638.1_1
60	ENST00000427175.2_2
60	ENST00000432942.1_1
60	ENST00000616848.4_3
60	ENST00000377191.5_2
60	ENST00000666232.1_1
60	ENST00000635258.1_2
61	ENST00000377103.3_2
61	ENST00000442884.1_2
61	ENST00000452395.1_2
61	ENST00000377051.2_1
61	ENST00000472855.5_2
61	ENST00000487502.1_2
61	ENST00000377026.4_4
61	ENST00000432543.6_2
61	ENST00000602977.1_1
61	ENST00000376925.8_3
61	ENST00000376862.4_2
61	ENST00000451442.5_4
61	ENST00000217456.3_3
61	ENST00000323482.9_3
61	ENST00000667504.1_3
61	ENST00000376652.9_2
61	ENST00000613361.1_1
61	ENST00000610840.1_1
61	ENST00000673227.1_2
61	ENST00000376542.8_3
61	ENST00000336104.5_5
61	ENST00000661376.1_1
61	ENST00000659462.1_2
61	ENST00000666588.1_2
7	ENST00000666627.1_1
7	ENST00000370203.9_2
7	ENST00000455656.1_1
7	ENST00000604534.5_2
7	ENST00000663020.1_2
7	ENST00000492639.5_1
7	ENST00000460571.1_1
7	ENST00000669804.1_1
7	ENST00000426398.2_1
7	ENST00000459735.5_1
7	ENST00000424982.1_2
7	ENST00000634594.1_3
7	ENST00000424528.2_2
7	ENST00000648602.1_2
8	ENST00000426398.2_1
8	ENST00000634594.1_3
8	ENST00000413670.2_1
8	ENST00000667128.1_2
8	ENST00000424528.2_2
8	ENST00000648602.1_2
8	ENST00000448700.2_1
8	ENST00000418344.1_1
8	ENST00000529992.5_1
8	ENST00000306121.8_2
8	ENST00000425113.1_1
8	ENST00000660510.1_1
8	ENST00000534652.1_2
8	ENST00000662973.1_1
8	ENST00000370188.7_2
8	ENST00000263174.9_3
8	ENST00000370176.2_2
9	ENST00000464284.1_1
9	ENST00000420220.1_6
9	ENST00000485405.5_1
9	ENST00000466176.5_1
9	ENST00000254521.7_1
9	ENST00000649629.1_1
9	ENST00000484251.1_1
9	ENST00000488656.1_1
9	ENST00000421743.6_1
9	ENST00000531057.5_1
9	ENST00000313961.10_3
9	ENST00000531954.5_2
9	ENST00000528818.1_2
9	ENST00000439699.1_2
9	ENST00000528689.5_2
9	ENST00000428971.2_2
9	ENST00000449680.5_2
9	ENST00000271452.8_2
9	ENST00000487578.2_1
9	ENST00000340699.7_3
9	ENST00000420696.6_1
9	ENST00000559578.1_3
9	ENST00000560469.5_1
9	ENST00000468104.5_1
9	ENST00000560641.5_1
9	ENST00000612123.3_1
9	ENST00000465089.2_1
9	ENST00000365117.1
9	ENST00000390797.1
9	ENST00000465764.1_2
9	ENST00000367885.5_1
