locus	intron
32	5:144852878:144867122:clu_47755_NA
32	5:144852878:145144494:clu_47755_NA
32	5:144967022:145144494:clu_47755_NA
32	5:145044908:145050327:clu_47755_NA
32	5:145044908:145083538:clu_47755_NA
32	5:145044908:145144494:clu_47755_NA
32	5:145051117:145083538:clu_47755_NA
32	5:145083858:145176005:clu_47755_NA
32	5:145140039:145144494:clu_47755_NA
32	5:145144563:145155633:clu_47755_NA
32	5:145144563:145214740:clu_47755_NA
32	5:145153981:145155633:clu_47755_NA
32	5:145155993:145197457:clu_47755_NA
32	5:145197617:145198570:clu_47759_NA
32	5:145199581:145214740:clu_47755_NA
32	5:145205763:145214740:clu_47755_NA
32	5:145214495:145214740:clu_47755_NA
32	5:145508342:145508541:clu_47767_NA
32	5:145508345:145508541:clu_47767_NA
32	5:145531565:145533297:clu_47766_NA
32	5:145532790:145533297:clu_47766_NA
32	5:145557228:145562051:clu_47772_NA
32	5:145557228:145562125:clu_47772_NA
32	5:145609473:145610217:clu_47774_NA
32	5:145609473:145610220:clu_47774_NA
33	6:24388318:24394233:clu_83213_NA
33	6:24454429:24456726:clu_83224_NA
33	6:24502834:24503546:clu_83230_NA
33	6:24582574:24583832:clu_83237_NA
33	6:24583930:24588821:clu_83237_NA
33	6:24710817:24714546:clu_83246_NA
33	6:24876045:24936066:clu_83260_NA
33	6:25495704:25500394:clu_83277_NA
33	6:25520565:25529027:clu_83279_NA
33	6:25554324:25556929:clu_83280_NA
33	6:25577517:25581152:clu_83281_NA
33	6:25652713:25653616:clu_83287_NA
33	6:25652713:25661780:clu_83287_NA
33	6:25963145:25963277:clu_83296_NA
33	6:25972327:25973282:clu_83304_NA
33	6:25993146:25993625:clu_83306_NA
33	6:25993146:25994225:clu_83306_NA
33	6:25993759:25998131:clu_83306_NA
33	6:25994370:25998131:clu_83306_NA
33	6:26365580:26368218:clu_83330_NA
33	6:26365580:26368406:clu_83330_NA
33	6:26365580:26368793:clu_83330_NA
33	6:26365651:26368218:clu_83330_NA
33	6:26368278:26368411:clu_83330_NA
33	6:26368278:26368477:clu_83330_NA
33	6:26368278:26368793:clu_83330_NA
33	6:26368278:26368949:clu_83330_NA
33	6:26368495:26368949:clu_83330_NA
33	6:26370831:26373125:clu_83331_NA
33	6:26373325:26373504:clu_83331_NA
33	6:26383409:26384020:clu_83335_NA
33	6:26383527:26384020:clu_83335_NA
33	6:26384143:26385243:clu_83336_NA
33	6:26384143:26388241:clu_83336_NA
33	6:26402640:26404363:clu_83338_NA
33	6:26402640:26405600:clu_83338_NA
33	6:26409961:26410122:clu_83332_NA
33	6:26411809:26412640:clu_83333_NA
33	6:26411809:26412933:clu_83333_NA
33	6:26411809:26413397:clu_83333_NA
33	6:26440876:26444185:clu_83345_NA
33	6:26463753:26465413:clu_83344_NA
33	6:26463753:26465446:clu_83344_NA
33	6:26463753:26466181:clu_83344_NA
33	6:26466316:26468176:clu_83349_NA
33	6:26466316:26468510:clu_83349_NA
33	6:26466316:26468526:clu_83349_NA
33	6:26474624:26476350:clu_83349_NA
33	6:26474624:26476389:clu_83349_NA
33	6:26538729:26540129:clu_83354_NA
33	6:26538729:26545355:clu_83354_NA
33	6:26540254:26545355:clu_83354_NA
33	6:26543206:26545355:clu_83354_NA
33	6:26597451:26598493:clu_83356_NA
33	6:26642685:26643887:clu_83358_NA
33	6:26658874:26659491:clu_83358_NA
33	6:26673968:26687347:clu_83360_NA
33	6:26675145:26675270:clu_83360_NA
33	6:26675145:26675274:clu_83360_NA
33	6:26675145:26677841:clu_83360_NA
33	6:26675145:26681383:clu_83360_NA
33	6:26675145:26681539:clu_83360_NA
33	6:26675145:26687347:clu_83360_NA
33	6:26675422:26676724:clu_83360_NA
33	6:26675422:26677841:clu_83360_NA
33	6:26676948:26677841:clu_83360_NA
33	6:26677310:26677841:clu_83360_NA
33	6:26677930:26678495:clu_83360_NA
33	6:26677930:26680880:clu_83360_NA
33	6:26677930:26681383:clu_83360_NA
33	6:26677930:26681539:clu_83360_NA
33	6:26677930:26681553:clu_83360_NA
33	6:26677930:26682573:clu_83360_NA
33	6:26677930:26687347:clu_83360_NA
33	6:26680978:26681383:clu_83360_NA
33	6:26680978:26683026:clu_83360_NA
33	6:26681627:26682573:clu_83360_NA
33	6:26681627:26687347:clu_83360_NA
33	6:26684562:26687347:clu_83360_NA
33	6:26787871:26846479:clu_83363_NA
33	6:26796219:26799487:clu_83363_NA
33	6:26796219:26839903:clu_83363_NA
33	6:26796219:26846479:clu_83363_NA
33	6:26827745:26846479:clu_83363_NA
33	6:26834080:26846479:clu_83363_NA
33	6:26839358:26839903:clu_83363_NA
33	6:26840029:26846479:clu_83363_NA
33	6:26846194:26846479:clu_83363_NA
33	6:26851296:26892899:clu_83364_NA
33	6:26853222:26855739:clu_83364_NA
33	6:26853222:26892899:clu_83364_NA
33	6:26856976:26889908:clu_83364_NA
33	6:26856976:26892158:clu_83364_NA
33	6:26856976:26892899:clu_83364_NA
33	6:26892271:26892899:clu_83364_NA
33	6:26893054:26918865:clu_83365_NA
33	6:26893054:26924245:clu_83365_NA
33	6:26918938:26924168:clu_83365_NA
33	6:27095180:27100146:clu_83373_NA
33	6:27331081:27335296:clu_83378_NA
33	6:27331081:27337915:clu_83378_NA
33	6:27335391:27337915:clu_83378_NA
33	6:27421039:27424621:clu_83380_NA
34	6:24454429:24456726:clu_83224_NA
34	6:24502834:24503546:clu_83230_NA
34	6:24582574:24583832:clu_83237_NA
34	6:24583930:24588821:clu_83237_NA
34	6:24710817:24714546:clu_83246_NA
34	6:24876045:24936066:clu_83260_NA
34	6:25495704:25500394:clu_83277_NA
34	6:25554324:25556929:clu_83280_NA
34	6:25577517:25581152:clu_83281_NA
34	6:25652713:25653616:clu_83287_NA
34	6:25652713:25661780:clu_83287_NA
34	6:25963145:25963277:clu_83296_NA
34	6:25972327:25973282:clu_83304_NA
34	6:25993146:25993625:clu_83306_NA
34	6:25993146:25994225:clu_83306_NA
34	6:25993759:25998131:clu_83306_NA
34	6:25994370:25998131:clu_83306_NA
34	6:26365580:26368218:clu_83330_NA
34	6:26365580:26368406:clu_83330_NA
34	6:26365580:26368793:clu_83330_NA
34	6:26365651:26368218:clu_83330_NA
34	6:26368278:26368411:clu_83330_NA
34	6:26368278:26368477:clu_83330_NA
34	6:26368278:26368793:clu_83330_NA
34	6:26368278:26368949:clu_83330_NA
34	6:26368495:26368949:clu_83330_NA
34	6:26370831:26373125:clu_83331_NA
34	6:26373325:26373504:clu_83331_NA
34	6:26383409:26384020:clu_83335_NA
34	6:26383527:26384020:clu_83335_NA
34	6:26384143:26385243:clu_83336_NA
34	6:26384143:26388241:clu_83336_NA
34	6:26402640:26404363:clu_83338_NA
34	6:26402640:26405600:clu_83338_NA
34	6:26409961:26410122:clu_83332_NA
34	6:26411809:26412640:clu_83333_NA
34	6:26411809:26412933:clu_83333_NA
34	6:26411809:26413397:clu_83333_NA
34	6:26440876:26444185:clu_83345_NA
34	6:26463753:26465413:clu_83344_NA
34	6:26463753:26465446:clu_83344_NA
34	6:26463753:26466181:clu_83344_NA
34	6:26466316:26468176:clu_83349_NA
34	6:26466316:26468510:clu_83349_NA
34	6:26466316:26468526:clu_83349_NA
34	6:26474624:26476350:clu_83349_NA
34	6:26474624:26476389:clu_83349_NA
34	6:26538729:26540129:clu_83354_NA
34	6:26538729:26545355:clu_83354_NA
34	6:26540254:26545355:clu_83354_NA
34	6:26543206:26545355:clu_83354_NA
34	6:26597451:26598493:clu_83356_NA
34	6:26642685:26643887:clu_83358_NA
34	6:26658874:26659491:clu_83358_NA
34	6:26673968:26687347:clu_83360_NA
34	6:26675145:26675270:clu_83360_NA
34	6:26675145:26675274:clu_83360_NA
34	6:26675145:26677841:clu_83360_NA
34	6:26675145:26681383:clu_83360_NA
34	6:26675145:26681539:clu_83360_NA
34	6:26675145:26687347:clu_83360_NA
34	6:26675422:26676724:clu_83360_NA
34	6:26675422:26677841:clu_83360_NA
34	6:26676948:26677841:clu_83360_NA
34	6:26677310:26677841:clu_83360_NA
34	6:26677930:26678495:clu_83360_NA
34	6:26677930:26680880:clu_83360_NA
34	6:26677930:26681383:clu_83360_NA
34	6:26677930:26681539:clu_83360_NA
34	6:26677930:26681553:clu_83360_NA
34	6:26677930:26682573:clu_83360_NA
34	6:26677930:26687347:clu_83360_NA
34	6:26680978:26681383:clu_83360_NA
34	6:26680978:26683026:clu_83360_NA
34	6:26681627:26682573:clu_83360_NA
34	6:26681627:26687347:clu_83360_NA
34	6:26684562:26687347:clu_83360_NA
34	6:26787871:26846479:clu_83363_NA
34	6:26796219:26799487:clu_83363_NA
34	6:26796219:26839903:clu_83363_NA
34	6:26796219:26846479:clu_83363_NA
34	6:26827745:26846479:clu_83363_NA
34	6:26834080:26846479:clu_83363_NA
34	6:26839358:26839903:clu_83363_NA
34	6:26840029:26846479:clu_83363_NA
34	6:26846194:26846479:clu_83363_NA
34	6:26851296:26892899:clu_83364_NA
34	6:26853222:26855739:clu_83364_NA
34	6:26853222:26892899:clu_83364_NA
34	6:26856976:26889908:clu_83364_NA
34	6:26856976:26892158:clu_83364_NA
34	6:26856976:26892899:clu_83364_NA
34	6:26892271:26892899:clu_83364_NA
34	6:26893054:26918865:clu_83365_NA
34	6:26893054:26924245:clu_83365_NA
34	6:26918938:26924168:clu_83365_NA
34	6:27095180:27100146:clu_83373_NA
34	6:27331081:27335296:clu_83378_NA
34	6:27331081:27337915:clu_83378_NA
34	6:27335391:27337915:clu_83378_NA
34	6:27338003:27342973:clu_83378_NA
34	6:27356854:27362796:clu_83379_NA
34	6:27421039:27424621:clu_83380_NA
34	6:27670196:27680783:clu_83388_NA
35	6:49431166:49437853:clu_84956_NA
35	6:49431166:49437872:clu_84956_NA
35	6:49431166:49438687:clu_84956_NA
36	6:158850929:158870028:clu_87486_NA
36	6:159058926:159062351:clu_87505_NA
36	6:159083844:159083926:clu_87507_NA
36	6:159083844:159084237:clu_87507_NA
36	6:159084410:159086427:clu_87507_NA
36	6:159086645:159103957:clu_87507_NA
36	6:159316372:159398515:clu_87521_NA
36	6:159316398:159330999:clu_87519_NA
36	6:159390823:159398515:clu_87521_NA
36	6:159398180:159398515:clu_87521_NA
36	6:159403720:159414871:clu_87524_NA
36	6:159420942:159421634:clu_87525_NA
36	6:159420942:159441117:clu_87525_NA
36	6:159420942:159446981:clu_87525_NA
36	6:159420942:159448176:clu_87525_NA
36	6:159420942:159461491:clu_87525_NA
36	6:159420942:159461763:clu_87525_NA
36	6:159420942:159488271:clu_87525_NA
36	6:159421424:159421634:clu_87525_NA
36	6:159421424:159421677:clu_87525_NA
36	6:159421424:159422752:clu_87525_NA
36	6:159421424:159441117:clu_87525_NA
36	6:159421424:159448176:clu_87525_NA
36	6:159421424:159461491:clu_87525_NA
36	6:159421707:159422752:clu_87525_NA
36	6:159445055:159446981:clu_87525_NA
36	6:159447073:159461763:clu_87525_NA
36	6:159447073:159462830:clu_87525_NA
36	6:159448262:159461491:clu_87525_NA
36	6:159448262:159461951:clu_87525_NA
36	6:159448262:159488271:clu_87525_NA
36	6:159461822:159461951:clu_87525_NA
36	6:159461896:159462830:clu_87525_NA
36	6:159463340:159466451:clu_87525_NA
36	6:159463340:159468710:clu_87525_NA
36	6:159466554:159468706:clu_87525_NA
36	6:159682301:159686007:clu_87542_NA
36	6:160062797:160103506:clu_87545_NA
36	6:160100330:160103506:clu_87545_NA
36	6:160103670:160109158:clu_87546_NA
36	6:160113895:160114177:clu_87547_NA
36	6:160113895:160114220:clu_87547_NA
36	6:160113895:160116519:clu_87547_NA
36	6:160113895:160147884:clu_87547_NA
36	6:160113895:160148161:clu_87547_NA
36	6:160113895:160148298:clu_87547_NA
36	6:160122594:160147884:clu_87547_NA
36	6:160189660:160196202:clu_87563_NA
36	6:160211092:160211972:clu_87564_NA
36	6:160211671:160211972:clu_87564_NA
36	6:160218401:160219084:clu_87565_NA
36	6:160218550:160219084:clu_87565_NA
36	6:160448346:160450582:clu_87581_NA
36	6:160450687:160453583:clu_87581_NA
36	6:160468368:160468824:clu_87583_NA
36	6:160489417:160489877:clu_87584_NA
36	6:160491090:160491332:clu_87585_NA
36	6:160491090:160492942:clu_87585_NA
36	6:160501307:160504982:clu_87586_NA
36	6:160888049:160898161:clu_87605_NA
36	6:160888049:160899540:clu_87605_NA
36	6:160898320:160899540:clu_87605_NA
36	6:160913994:160940998:clu_87608_NA
36	6:160921972:160931991:clu_87608_NA
36	6:160921972:160953563:clu_87608_NA
36	6:161455481:161462975:clu_87629_NA
36	6:161557666:161567556:clu_87637_NA
36	6:161653334:161694729:clu_87647_NA
37	6:162475206:162683557:clu_87661_NA
37	6:162622284:162641827:clu_87661_NA
37	6:162835739:162864342:clu_87662_NA
37	6:162992329:162993170:clu_87662_NA
37	6:162992329:163148694:clu_87662_NA
37	6:163510440:163733811:clu_87669_NA
37	6:163836367:163876311:clu_87682_NA
37	6:163836367:163899812:clu_87682_NA
37	6:163983101:163984452:clu_87684_NA
37	6:163983101:163984455:clu_87684_NA
38	7:550633:551988:clu_100200_NA
38	7:552092:557031:clu_100197_NA
38	7:780580:780984:clu_100227_NA
38	7:814799:825154:clu_100229_NA
38	7:883157:889157:clu_100231_NA
38	7:883157:891021:clu_100231_NA
38	7:883157:891587:clu_100231_NA
38	7:888252:889157:clu_100231_NA
38	7:891119:891587:clu_100231_NA
38	7:892304:892447:clu_100232_NA
38	7:893222:894557:clu_100233_NA
38	7:893255:894557:clu_100233_NA
38	7:909153:912852:clu_100239_NA
38	7:938814:939056:clu_100249_NA
38	7:966280:975011:clu_100251_NA
38	7:975141:1012817:clu_100251_NA
38	7:975141:994032:clu_100251_NA
38	7:1049779:1049868:clu_100252_NA
38	7:1049779:1060997:clu_100252_NA
38	7:1049779:1067894:clu_100252_NA
38	7:1049779:1166893:clu_100252_NA
38	7:1066663:1067894:clu_100252_NA
38	7:1121910:1131043:clu_100265_NA
38	7:1126880:1127855:clu_100265_NA
38	7:1127957:1130521:clu_100265_NA
38	7:1152339:1166893:clu_100252_NA
38	7:1167022:1168753:clu_100267_NA
38	7:1167022:1176951:clu_100267_NA
38	7:1167022:1177825:clu_100267_NA
38	7:1167022:1177835:clu_100267_NA
38	7:1167022:1177854:clu_100267_NA
38	7:1167022:1195089:clu_100267_NA
38	7:1177040:1177825:clu_100267_NA
38	7:1187559:1195089:clu_100267_NA
38	7:1191980:1192709:clu_100267_NA
38	7:1191980:1195089:clu_100267_NA
38	7:1192860:1195089:clu_100267_NA
38	7:1195220:1197292:clu_100268_NA
38	7:1195220:1197794:clu_100268_NA
38	7:1197386:1197794:clu_100268_NA
38	7:1200259:1201000:clu_100269_NA
38	7:1200259:1201988:clu_100269_NA
38	7:1200259:1202093:clu_100269_NA
38	7:1200259:1202405:clu_100269_NA
38	7:1200259:1202598:clu_100269_NA
38	7:1200259:1203088:clu_100269_NA
38	7:1200259:1203797:clu_100269_NA
38	7:1201317:1201988:clu_100269_NA
38	7:1201317:1203797:clu_100269_NA
38	7:1202179:1202271:clu_100269_NA
38	7:1202179:1202321:clu_100269_NA
38	7:1202179:1202405:clu_100269_NA
38	7:1202364:1202598:clu_100269_NA
38	7:1202364:1203088:clu_100269_NA
38	7:1202527:1203088:clu_100269_NA
38	7:1202853:1202979:clu_100269_NA
38	7:1202853:1203088:clu_100269_NA
38	7:1202853:1203797:clu_100269_NA
38	7:1203131:1203797:clu_100269_NA
38	7:1203131:1204088:clu_100269_NA
38	7:1476492:1476990:clu_100280_NA
38	7:1477244:1477733:clu_100281_NA
38	7:1478627:1479561:clu_100283_NA
38	7:1478631:1479561:clu_100283_NA
38	7:1480320:1484288:clu_100284_NA
38	7:1482120:1483091:clu_100284_NA
38	7:1487386:1488256:clu_100286_NA
38	7:1488397:1489876:clu_100287_NA
38	7:1511277:1511909:clu_100289_NA
38	7:1513996:1515584:clu_100293_NA
38	7:1515707:1515865:clu_100291_NA
38	7:1516091:1516202:clu_100295_NA
38	7:1516091:1516206:clu_100295_NA
38	7:1516091:1516294:clu_100295_NA
38	7:1520077:1520471:clu_100297_NA
38	7:1521116:1522182:clu_100298_NA
38	7:1534256:1534452:clu_100302_NA
38	7:1540002:1540528:clu_100306_NA
38	7:1540002:1542537:clu_100306_NA
38	7:1615524:1622798:clu_100316_NA
38	7:1615524:1624020:clu_100316_NA
38	7:1619040:1622798:clu_100316_NA
38	7:1619040:1624020:clu_100316_NA
38	7:1622905:1624020:clu_100316_NA
38	7:1627664:1632455:clu_100317_NA
38	7:1627664:1632739:clu_100317_NA
38	7:1705806:1726371:clu_100323_NA
38	7:1705806:1727694:clu_100323_NA
38	7:1705806:1748727:clu_100323_NA
38	7:1705806:1783940:clu_100323_NA
38	7:1709990:1748727:clu_100323_NA
38	7:1726472:1727154:clu_100323_NA
38	7:1727786:1748727:clu_100323_NA
38	7:2020176:2054137:clu_100325_NA
38	7:2265185:2269619:clu_100328_NA
38	7:2269778:2270184:clu_100329_NA
38	7:2275199:2277650:clu_100341_NA
38	7:2275199:2278816:clu_100341_NA
38	7:2275199:2279053:clu_100341_NA
38	7:2279342:2281610:clu_100342_NA
38	7:2297149:2297370:clu_100347_NA
38	7:2409317:2411412:clu_100348_NA
38	7:2443308:2472198:clu_100353_NA
38	7:2444735:2472198:clu_100353_NA
38	7:2445644:2472198:clu_100353_NA
38	7:2566555:2566780:clu_100370_NA
38	7:2578578:2578813:clu_100376_NA
38	7:2579522:2580405:clu_100377_NA
38	7:2594081:2595121:clu_100385_NA
38	7:2611288:2611830:clu_100382_NA
38	7:2618160:2622146:clu_100384_NA
38	7:2618160:2622214:clu_100384_NA
38	7:2644625:2645432:clu_100392_NA
38	7:3479888:3480968:clu_100421_NA
39	7:892304:892447:clu_100232_NA
39	7:938814:939056:clu_100249_NA
39	7:966280:975011:clu_100251_NA
39	7:975141:1012817:clu_100251_NA
39	7:1049779:1049868:clu_100252_NA
39	7:1049779:1060997:clu_100252_NA
39	7:1049779:1067894:clu_100252_NA
39	7:1049779:1166893:clu_100252_NA
39	7:1066663:1067894:clu_100252_NA
39	7:1121910:1131043:clu_100265_NA
39	7:1126880:1127855:clu_100265_NA
39	7:1127957:1130521:clu_100265_NA
39	7:1152339:1166893:clu_100252_NA
39	7:1167022:1168753:clu_100267_NA
39	7:1167022:1176951:clu_100267_NA
39	7:1167022:1177825:clu_100267_NA
39	7:1167022:1177835:clu_100267_NA
39	7:1167022:1177854:clu_100267_NA
39	7:1167022:1195089:clu_100267_NA
39	7:1177040:1177825:clu_100267_NA
39	7:1187559:1195089:clu_100267_NA
39	7:1191980:1192709:clu_100267_NA
39	7:1192860:1195089:clu_100267_NA
39	7:1195220:1197292:clu_100268_NA
39	7:1195220:1197794:clu_100268_NA
39	7:1197386:1197794:clu_100268_NA
39	7:1200259:1201000:clu_100269_NA
39	7:1200259:1201988:clu_100269_NA
39	7:1200259:1202093:clu_100269_NA
39	7:1200259:1202405:clu_100269_NA
39	7:1200259:1202598:clu_100269_NA
39	7:1200259:1203088:clu_100269_NA
39	7:1200259:1203797:clu_100269_NA
39	7:1201317:1201988:clu_100269_NA
39	7:1201317:1203797:clu_100269_NA
39	7:1202179:1202271:clu_100269_NA
39	7:1202179:1202321:clu_100269_NA
39	7:1202179:1202405:clu_100269_NA
39	7:1202364:1202598:clu_100269_NA
39	7:1202364:1203088:clu_100269_NA
39	7:1202527:1203088:clu_100269_NA
39	7:1202853:1202979:clu_100269_NA
39	7:1202853:1203088:clu_100269_NA
39	7:1202853:1203797:clu_100269_NA
39	7:1203131:1203797:clu_100269_NA
39	7:1203131:1204088:clu_100269_NA
39	7:1478627:1479561:clu_100283_NA
39	7:1478631:1479561:clu_100283_NA
39	7:1480320:1484288:clu_100284_NA
39	7:1482120:1483091:clu_100284_NA
39	7:1488397:1489876:clu_100287_NA
39	7:1511277:1511909:clu_100289_NA
39	7:1513996:1515584:clu_100293_NA
39	7:1515707:1515865:clu_100291_NA
39	7:1516091:1516206:clu_100295_NA
39	7:1516091:1516294:clu_100295_NA
39	7:1520077:1520471:clu_100297_NA
39	7:1521116:1522182:clu_100298_NA
39	7:1540002:1540528:clu_100306_NA
39	7:1540002:1542537:clu_100306_NA
39	7:1615524:1622798:clu_100316_NA
39	7:1615524:1624020:clu_100316_NA
39	7:1619040:1624020:clu_100316_NA
39	7:1622905:1624020:clu_100316_NA
39	7:1627664:1632455:clu_100317_NA
39	7:1627664:1632739:clu_100317_NA
39	7:1705806:1726371:clu_100323_NA
39	7:1705806:1727694:clu_100323_NA
39	7:1705806:1748727:clu_100323_NA
39	7:1705806:1783940:clu_100323_NA
39	7:1709990:1748727:clu_100323_NA
39	7:1711817:1748727:clu_100323_NA
39	7:1726472:1727154:clu_100323_NA
39	7:1727786:1748727:clu_100323_NA
39	7:2020176:2054137:clu_100325_NA
39	7:2265185:2269619:clu_100328_NA
39	7:2269778:2270184:clu_100329_NA
39	7:2270359:2272507:clu_100330_NA
39	7:2275199:2277650:clu_100341_NA
39	7:2275199:2278816:clu_100341_NA
39	7:2275199:2279053:clu_100341_NA
39	7:2279342:2281610:clu_100342_NA
39	7:2281927:2282560:clu_100340_NA
39	7:2297149:2297370:clu_100347_NA
39	7:2409317:2411412:clu_100348_NA
39	7:2443308:2472198:clu_100353_NA
39	7:2444735:2472198:clu_100353_NA
39	7:2445644:2472198:clu_100353_NA
39	7:2559927:2562488:clu_100366_NA
39	7:2562542:2564329:clu_100366_NA
39	7:2562690:2564329:clu_100366_NA
39	7:2565201:2565319:clu_100368_NA
39	7:2566043:2566470:clu_100369_NA
39	7:2566555:2566780:clu_100370_NA
39	7:2578578:2578813:clu_100376_NA
39	7:2578985:2579178:clu_100376_NA
39	7:2579522:2580405:clu_100377_NA
39	7:2584687:2586958:clu_100359_NA
39	7:2594081:2595121:clu_100385_NA
39	7:2598851:2608588:clu_100381_NA
39	7:2606797:2608588:clu_100381_NA
39	7:2611288:2611830:clu_100382_NA
39	7:2618160:2622146:clu_100384_NA
39	7:2618160:2622214:clu_100384_NA
39	7:2626005:2627148:clu_100388_NA
39	7:2626005:2627199:clu_100388_NA
39	7:2626005:2627456:clu_100388_NA
39	7:2627311:2627456:clu_100388_NA
39	7:2627511:2629541:clu_100389_NA
39	7:2641098:2645510:clu_100392_NA
39	7:2644625:2645432:clu_100392_NA
39	7:2644625:2645510:clu_100392_NA
39	7:2687272:2687593:clu_100398_NA
39	7:2698649:2701302:clu_100399_NA
39	7:2699674:2701302:clu_100399_NA
39	7:2773135:2834354:clu_100408_NA
39	7:2834777:2878707:clu_100410_NA
39	7:2834777:2883487:clu_100410_NA
39	7:2878757:2883487:clu_100410_NA
39	7:3479888:3480968:clu_100421_NA
39	7:3522435:3645884:clu_100421_NA
4	1:42870268:42871015:clu_10598_NA
4	1:42875858:42880155:clu_10599_NA
4	1:43047185:43054992:clu_10609_NA
4	1:43055154:43055966:clu_10610_NA
4	1:43055154:43055986:clu_10610_NA
4	1:43055154:43076649:clu_10610_NA
4	1:43068941:43076649:clu_10610_NA
4	1:43126575:43130534:clu_10617_NA
4	1:43130626:43131651:clu_10617_NA
4	1:43212523:43212924:clu_10621_NA
4	1:43212523:43212943:clu_10621_NA
4	1:43220888:43223454:clu_10625_NA
4	1:43222126:43222251:clu_10625_NA
4	1:43222536:43223454:clu_10625_NA
4	1:43234777:43239234:clu_10630_NA
4	1:43241392:43247318:clu_10632_NA
4	1:43259412:43282102:clu_10628_NA
4	1:43273171:43282102:clu_10628_NA
4	1:43279571:43282102:clu_10628_NA
4	1:43279575:43282102:clu_10628_NA
4	1:43282251:43282425:clu_10629_NA
4	1:43282276:43282861:clu_10629_NA
4	1:43283486:43290219:clu_10633_NA
4	1:43291409:43296115:clu_10634_NA
4	1:43291409:43300709:clu_10634_NA
4	1:43296204:43296439:clu_10634_NA
4	1:43665174:43672391:clu_10658_NA
4	1:43675587:43680926:clu_10658_NA
4	1:43779639:43780054:clu_10674_NA
4	1:43785019:43786940:clu_10675_NA
4	1:43824677:43825161:clu_10678_NA
4	1:43824684:43824838:clu_10678_NA
4	1:43882312:43885405:clu_10686_NA
4	1:43892480:43892727:clu_10694_NA
4	1:43894157:43895374:clu_10697_NA
4	1:43897572:43898016:clu_10700_NA
4	1:43898861:43899705:clu_10703_NA
4	1:43898861:43902842:clu_10703_NA
4	1:43899885:43900057:clu_10703_NA
4	1:43900156:43902842:clu_10703_NA
4	1:43905148:43905276:clu_10705_NA
4	1:43907489:43907671:clu_10708_NA
4	1:43914399:43915814:clu_10715_NA
4	1:43915842:43916008:clu_10716_NA
4	1:43916745:43917099:clu_10713_NA
4	1:43916982:43917081:clu_10713_NA
4	1:43916982:43917099:clu_10713_NA
4	1:43917000:43917099:clu_10713_NA
4	1:43917388:43917499:clu_10719_NA
4	1:44003948:44010702:clu_10725_NA
4	1:44057619:44058134:clu_10729_NA
4	1:44069860:44070574:clu_10728_NA
4	1:44075169:44078439:clu_10733_NA
4	1:44075169:44079289:clu_10733_NA
4	1:44078471:44079289:clu_10733_NA
4	1:44118984:44119334:clu_10737_NA
4	1:44118984:44121262:clu_10737_NA
4	1:44163684:44166206:clu_10741_NA
4	1:44280605:44290403:clu_10744_NA
4	1:44280605:44303891:clu_10744_NA
4	1:44290564:44303891:clu_10744_NA
4	1:44303983:44360055:clu_10745_NA
4	1:44323980:44360055:clu_10745_NA
4	1:44360149:44395804:clu_10746_NA
4	1:44386600:44387115:clu_10746_NA
4	1:44386600:44395691:clu_10746_NA
4	1:44406009:44410309:clu_10755_NA
4	1:44406009:44410356:clu_10755_NA
4	1:44406009:44411916:clu_10755_NA
4	1:44406062:44410309:clu_10755_NA
4	1:44406067:44410356:clu_10755_NA
4	1:44406067:44411414:clu_10755_NA
4	1:44406067:44411916:clu_10755_NA
4	1:44410468:44411414:clu_10755_NA
4	1:44410468:44412153:clu_10755_NA
4	1:44436380:44436638:clu_10767_NA
4	1:44436861:44437059:clu_10768_NA
4	1:44437742:44437830:clu_10768_NA
4	1:44440779:44441762:clu_10769_NA
4	1:44445183:44445802:clu_10772_NA
4	1:44445183:44446786:clu_10772_NA
4	1:44457691:44459562:clu_10777_NA
4	1:44458059:44458195:clu_10777_NA
4	1:44458311:44459559:clu_10777_NA
4	1:44461528:44461610:clu_10779_NA
4	1:44461528:44461614:clu_10779_NA
4	1:44463411:44466439:clu_10771_NA
4	1:44468657:44475637:clu_10783_NA
4	1:44474295:44489920:clu_10783_NA
4	1:44476554:44482719:clu_10783_NA
4	1:44679221:44679381:clu_10792_NA
4	1:44680570:44683983:clu_10794_NA
4	1:44785416:44820564:clu_10799_NA
4	1:45140545:45150065:clu_10816_NA
4	1:45140545:45153868:clu_10816_NA
4	1:45140545:45155348:clu_10816_NA
4	1:45189578:45189794:clu_10816_NA
4	1:45216236:45218804:clu_10830_NA
4	1:45274578:45275885:clu_10845_NA
4	1:45289057:45292160:clu_10850_NA
4	1:45485074:45485738:clu_10879_NA
4	1:45805976:45806975:clu_10887_NA
40	7:1627664:1632739:clu_100317_NA
40	7:1711817:1748727:clu_100323_NA
40	7:2265185:2269619:clu_100328_NA
40	7:2270359:2272507:clu_100330_NA
40	7:2281927:2282560:clu_100340_NA
40	7:2297149:2297370:clu_100347_NA
40	7:2477555:2483258:clu_100355_NA
40	7:2559927:2562488:clu_100366_NA
40	7:2562542:2564329:clu_100366_NA
40	7:2562690:2564329:clu_100366_NA
40	7:2565201:2565319:clu_100368_NA
40	7:2566043:2566470:clu_100369_NA
40	7:2578985:2579178:clu_100376_NA
40	7:2581256:2581352:clu_100379_NA
40	7:2581470:2582838:clu_100357_NA
40	7:2584687:2586958:clu_100359_NA
40	7:2598851:2608588:clu_100381_NA
40	7:2606797:2608588:clu_100381_NA
